Restaurant ID,Restaurant Name,Country,City,Locality,Longitude,Latitude,Cuisines,Primary Cuisine,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Is Rated,Votes
18380155,Circle Cafe and Bar,India,New Delhi,Kalkaji,77.2528632,28.5422688,"Cafe, North Indian, Lebanese, Continental",Cafe,800,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,True,30
18372686,FreshMenu,India,New Delhi,Kalkaji,77.257216,28.530672,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",Italian,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,36
3610,Giani's,India,New Delhi,Kalkaji,77.253107,28.542481,"Ice Cream, Desserts",Ice Cream,400,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,80
3054,Gopal's 56,India,New Delhi,Kalkaji,77.25814059,28.53444508,"Ice Cream, Desserts, North Indian, Street Food",Ice Cream,200,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,True,71
311267,Instapizza,India,New Delhi,Kalkaji,77.25816473,28.54019601,"Pizza, Fast Food",Pizza,900,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,True,492
307951,Just Vada Pav,India,New Delhi,Kalkaji,77.25293074,28.54286122,Street Food,Street Food,150,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,94
1876,Khidmat,India,New Delhi,Kalkaji,77.2544796,28.5417947,"North Indian, Mughlai, Chinese",North Indian,1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,True,372
412,Naivedyam,India,New Delhi,Kalkaji,77.25427318,28.54195702,South Indian,South Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,True,495
3635,New Shere Punjab Dhaba,India,New Delhi,Kalkaji,77.2570837,28.540697,North Indian,North Indian,600,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,True,91
9654,Sant Sweets,India,New Delhi,Kalkaji,77.25048993,28.54400044,"Street Food, North Indian, Mithai",Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,60
18354973,Tikka- Way,India,New Delhi,Kalkaji,77.25476695,28.5417806,"North Indian, Chinese",North Indian,850,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,23
18392883,Bake Bite,India,New Delhi,Kalkaji,0.0,0.0,"Bakery, Fast Food",Bakery,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,3
18446815,Chinese Chaat Corner,India,New Delhi,Kalkaji,0.0,0.0,Chinese,Chinese,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,0
311014,Chocofairies,India,New Delhi,Kalkaji,77.2616631,28.5382626,Bakery,Bakery,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,3
4325,Punjabi Rasoi,India,New Delhi,Kalkaji,77.2510672,28.5446085,North Indian,North Indian,350,Indian Rupees(Rs.),No,Yes,No,1,2.4,Red,Poor,True,11
18322653,Punjabi Xpress,India,New Delhi,Kalkaji,77.24908177,28.54347678,"North Indian, Chinese",North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,2.3,Red,Poor,True,9
9557,The Cake Factory,India,New Delhi,Kalkaji,77.25578561,28.54201092,"Bakery, Fast Food",Bakery,400,Indian Rupees(Rs.),No,Yes,No,1,2.3,Red,Poor,True,19
9470,"34, Chowringhee Lane",India,New Delhi,Kamla Nagar,77.2071483,28.6809045,Fast Food,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,86
306491,Annapurna Restaurant,India,New Delhi,Kamla Nagar,77.2061353,28.6778705,"North Indian, Chinese",North Indian,250,Indian Rupees(Rs.),No,Yes,No,1,2.5,Orange,Average,True,56
18416860,BTW,India,New Delhi,Kamla Nagar,0.0,0.0,"Street Food, North Indian, South Indian, Chinese",Street Food,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,True,10
640,Cafe Coffee Day,India,New Delhi,Kamla Nagar,77.2072484,28.6817513,Cafe,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,82
305161,Chawla's Chic Inn,India,New Delhi,Kamla Nagar,77.197804,28.6823671,"North Indian, Chinese",North Indian,650,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,26
306149,Chennai Hot Cafe,India,New Delhi,Kamla Nagar,77.2048113,28.6820522,South Indian,South Indian,300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,75
1197,Daawat E Mezbaan,India,New Delhi,Kamla Nagar,77.20841881,28.67991553,"Mughlai, North Indian",Mughlai,800,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,77
18198467,Dessert in Desert,India,New Delhi,Kamla Nagar,77.2066978,28.6819638,"Cafe, Fast Food, Desserts",Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,38
311903,Domino's Pizza,India,New Delhi,Kamla Nagar,77.1953759,28.67940137,"Pizza, Fast Food",Pizza,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,36
18458665,Filmy Cafe & Bar,India,New Delhi,Kamla Nagar,77.2012178,28.6834998,"North Indian, Fast Food, Chinese, Continental",North Indian,1200,Indian Rupees(Rs.),Yes,No,No,3,2.9,Orange,Average,True,4
6651,Firenze,India,New Delhi,Kamla Nagar,77.2048445,28.6839604,Cafe,Cafe,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,True,25
311076,Giani,India,New Delhi,Kamla Nagar,77.19552509,28.68010437,"Ice Cream, Desserts",Ice Cream,400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,True,41
9001,Gullu's,India,New Delhi,Kamla Nagar,77.207839,28.6770968,"North Indian, Mughlai",North Indian,550,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,69
8995,Manwhar,India,New Delhi,Kamla Nagar,77.1982887,28.6819382,"South Indian, North Indian, Chinese",South Indian,650,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,True,69
18489508,Midnight Hunger Hub,India,New Delhi,Kamla Nagar,0.0,0.0,"North Indian, Fast Food, Italian, Asian",North Indian,800,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,6
7689,Mini Shop,India,New Delhi,Kamla Nagar,77.2064283,28.6824755,"Fast Food, Beverages",Fast Food,150,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,49
307959,Nine 75 Lounge & Bar,India,New Delhi,Kamla Nagar,77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,3.2,Orange,Average,True,145
18222571,Pradhan Ji Multi Cuisine Restaurant,India,New Delhi,Kamla Nagar,77.2073715,28.6808616,"North Indian, Chinese, Continental",North Indian,650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,True,41
310202,Punjabi Chaap Corner,India,New Delhi,Kamla Nagar,77.2050808,28.6821675,North Indian,North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,2.9,Orange,Average,True,15
301470,Sagar Ratna,India,New Delhi,Kamla Nagar,77.1986842,28.6816581,"South Indian, North Indian, Chinese",South Indian,600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,109
5433,Shiva Coffee & South Indian Fast Food,India,New Delhi,Kamla Nagar,77.199757,28.6823852,South Indian,South Indian,300,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,41
18349733,The Ice Cafe,India,New Delhi,Kamla Nagar,77.20695868,28.6815983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",Cafe,400,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,True,28
18421019,Tikka Junction,India,New Delhi,Kamla Nagar,77.1890553,28.6780077,"North Indian, Chinese",North Indian,750,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,21
18317510,Trending Eats,India,New Delhi,Kamla Nagar,77.2084945,28.6798964,"Italian, Fast Food",Italian,800,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,21
303104,Twenty Four Seven,India,New Delhi,Kamla Nagar,77.2080453,28.6786891,"Fast Food, North Indian",Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,53
8991,Vikrant Cafe,India,New Delhi,Kamla Nagar,77.1999533,28.6799319,"South Indian, North Indian",South Indian,550,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,True,145
6662,Vishal Restaurant,India,New Delhi,Kamla Nagar,77.2029247,28.675602,North Indian,North Indian,600,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,24
18365889,Badri Prasad Ramesh Kumar Caterers,India,New Delhi,Kamla Nagar,77.2034689,28.6826461,North Indian,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,12
18245268,Bistro,India,New Delhi,Kamla Nagar,77.2075063,28.6806976,Beverages,Beverages,150,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,True,55
309856,Chaudhary Sweets Corner,India,New Delhi,Kamla Nagar,77.1963486,28.6772166,"Desserts, Beverages",Desserts,300,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,True,36
309604,Chowringhee,India,New Delhi,Kamla Nagar,77.20744444,28.68100278,"Fast Food, Beverages",Fast Food,250,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,True,108
18332062,Cones & Curries,India,New Delhi,Kamla Nagar,77.208375,28.680111,Fast Food,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,True,151
6658,Darvesh Corner,India,New Delhi,Kamla Nagar,77.201128,28.6787442,North Indian,North Indian,550,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,True,91
9644,Deez Biryani & Kebabs,India,New Delhi,Kamla Nagar,77.2012178,28.6834998,"Biryani, North Indian, Mughlai",Biryani,650,Indian Rupees(Rs.),No,Yes,No,2,3.7,Yellow,Good,True,393
18349974,Frozen Pan,India,New Delhi,Kamla Nagar,77.20738649,28.6809212,"Ice Cream, Fast Food, Beverages",Ice Cream,250,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,True,72
2267,Giani's,India,New Delhi,Kamla Nagar,77.2082938,28.67999,"Ice Cream, Desserts",Ice Cream,400,Indian Rupees(Rs.),No,Yes,No,1,3.8,Yellow,Good,True,167
18377630,Havmor Ice Cream,India,New Delhi,Kamla Nagar,77.2083148,28.679521,Ice Cream,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,True,20
18289256,Keventers,India,New Delhi,Kamla Nagar,77.2062459,28.6826835,Beverages,Beverages,250,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,61
300849,Manohar Bikkaneri,India,New Delhi,Kamla Nagar,77.2027451,28.6763014,"Mithai, Chinese, Street Food",Mithai,200,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,True,83
6675,Manohar Bikkaneri,India,New Delhi,Kamla Nagar,77.2066539,28.6779587,"Bakery, Chinese",Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,62
18430598,Nukkadwala,India,New Delhi,Kamla Nagar,77.208147,28.680957,"Fast Food, Street Food",Fast Food,300,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,True,58
303082,Om Di Hatti,India,New Delhi,Kamla Nagar,77.1987024,28.6812887,"Street Food, North Indian",Street Food,100,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,True,116
18445775,Orange Tree Cafe,India,New Delhi,Kamla Nagar,0.0,0.0,"Continental, Chinese, North Indian",Continental,600,Indian Rupees(Rs.),Yes,No,No,2,3.5,Yellow,Good,True,21
309805,Rigo Noodles,India,New Delhi,Kamla Nagar,77.20720008,28.68121151,"Chinese, Thai",Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,True,133
302972,Sethi's The Cake Shop,India,New Delhi,Kamla Nagar,77.206069,28.6778732,"Bakery, Fast Food",Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,True,150
7667,Shake Square,India,New Delhi,Kamla Nagar,77.2074165,28.6814952,"Beverages, Fast Food",Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,261
307327,Sharma Kachoriwala,India,New Delhi,Kamla Nagar,77.1992414,28.6822359,Street Food,Street Food,50,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,True,131
304461,Shawarma Wala,India,New Delhi,Kamla Nagar,77.2075961,28.6808854,Fast Food,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,True,234
300854,Shree Rathnam,India,New Delhi,Kamla Nagar,77.2030146,28.6802681,"South Indian, North Indian, Chinese",South Indian,800,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,85
306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,India,New Delhi,Kamla Nagar,77.2006788,28.6812987,"Mithai, Street Food",Mithai,150,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,36
18157402,Sid's Kitchen,India,New Delhi,Kamla Nagar,77.20699288,28.68162389,"North Indian, Chinese",North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,True,115
2272,Subway,India,New Delhi,Kamla Nagar,77.208225,28.6796019,"American, Fast Food, Salad, Healthy Food",American,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,143
18261675,Sweet Life By Henna,India,New Delhi,Kamla Nagar,77.1934017,28.6709291,"Bakery, Desserts",Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,47
18458347,The Midnight Heroes,India,New Delhi,Kamla Nagar,77.20392846,28.68086237,"North Indian, Biryani, Chinese, Fast Food",North Indian,950,Indian Rupees(Rs.),No,Yes,Yes,2,3.8,Yellow,Good,True,41
307415,Urban Hub,India,New Delhi,Kamla Nagar,77.2012628,28.6835489,"Chinese, North Indian, Italian, Fast Food",Chinese,1900,Indian Rupees(Rs.),Yes,No,No,3,3.6,Yellow,Good,True,346
8985,Vaishno Chat Bhandar,India,New Delhi,Kamla Nagar,77.2033739,28.6825417,Street Food,Street Food,150,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,True,223
6667,Ved Dhaba,India,New Delhi,Kamla Nagar,77.2054401,28.6777235,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,97
18294234,Veg Ex,India,New Delhi,Kamla Nagar,77.173372,28.720838,North Indian,North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,24
18458013,Wokin Street,India,New Delhi,Kamla Nagar,77.2083451,28.6801444,Chinese,Chinese,300,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,True,25
18218265,Yadav Namkeens & Bakers,India,New Delhi,Kamla Nagar,77.2051282,28.6776821,Bakery,Bakery,100,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,15
18460325,Javed Chicken Corner,India,New Delhi,Kamla Nagar,77.2079014,28.6766471,Mughlai,Mughlai,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,0
18458658,Kamal Chicken,India,New Delhi,Kamla Nagar,77.196097,28.6689477,"Mughlai, North Indian",Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,False,0
18458655,Singh Chinese Fast Food,India,New Delhi,Kamla Nagar,77.1991559,28.6675893,Chinese,Chinese,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,0
4227,Chill'm Bar & Cafe,India,New Delhi,Kamla Nagar,77.2047215,28.6839245,"North Indian, Italian, Chinese, Fast Food",North Indian,600,Indian Rupees(Rs.),Yes,Yes,No,2,4.2,Green,Very Good,True,300
18418240,Coffee & Cream,India,New Delhi,Kamla Nagar,0.0,0.0,"Beverages, Fast Food",Beverages,400,Indian Rupees(Rs.),No,No,No,1,4.0,Green,Very Good,True,108
5083,Chawla Di Hutti,India,New Delhi,Kapashera,77.07889594,28.51647834,North Indian,North Indian,700,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,59
302254,Sher 'A' Punjab Bhojnalya,India,New Delhi,Kapashera,77.0784756,28.5161533,North Indian,North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,True,36
300973,Guru Rakha,India,New Delhi,Karampura,77.14673806,28.66228784,North Indian,North Indian,600,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,62
307069,Shudh Vaishno Hotel,India,New Delhi,Karampura,77.14636557,28.66223077,North Indian,North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,True,44
305289,Kumar Samose Wala,India,New Delhi,Karampura,77.14383926,28.66439777,Street Food,Street Food,100,Indian Rupees(Rs.),No,No,No,1,4.1,Green,Very Good,True,187
18376493,Amigo's Deli,India,New Delhi,Karkardooma,77.29406979,28.65678454,"Mughlai, Fast Food",Mughlai,350,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,True,11
307989,Ananda Food Express,India,New Delhi,Karkardooma,77.29405772,28.65676424,"North Indian, Chinese",North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,True,27
310899,Green Chick Chop,India,New Delhi,Karkardooma,77.3054936,28.6511682,"Raw Meats, North Indian, Fast Food",Raw Meats,350,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,33
18322591,Khana Vaana,India,New Delhi,Karkardooma,77.3027743,28.6534064,"North Indian, South Indian, Chinese",North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,32
18486915,Momoholic,India,New Delhi,Karkardooma,0.0,0.0,"Chinese, Fast Food, Ice Cream",Chinese,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,11
302488,Nazeer Foods,India,New Delhi,Karkardooma,77.3050378,28.6515495,"North Indian, Mughlai, Chinese",North Indian,550,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,87
3173,Pind Balluchi,India,New Delhi,Karkardooma,77.3047359,28.649656,"North Indian, Mughlai",North Indian,850,Indian Rupees(Rs.),Yes,Yes,No,2,2.6,Orange,Average,True,192
313413,Rumours,India,New Delhi,Karkardooma,77.3024918,28.6475149,"North Indian, Chinese, Italian",North Indian,1000,Indian Rupees(Rs.),Yes,No,No,3,3.4,Orange,Average,True,232
307818,Spice Grill,India,New Delhi,Karkardooma,77.3070793,28.6520694,"North Indian, Mughlai, Chinese, Continental",North Indian,1300,Indian Rupees(Rs.),No,Yes,No,3,3.2,Orange,Average,True,177
310332,Utopia,India,New Delhi,Karkardooma,77.303195,28.6486474,"North Indian, Mediterranean, Continental",North Indian,1500,Indian Rupees(Rs.),Yes,No,No,3,3.2,Orange,Average,True,286
2295,Aroma Rest O Bar,India,New Delhi,Karkardooma,77.302196,28.6484654,"North Indian, Mughlai, Chinese",North Indian,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.6,Yellow,Good,True,306
18361742,Cafe Shloka,India,New Delhi,Karkardooma,77.3090365,28.6537039,"Cafe, Italian, Chinese, North Indian",Cafe,1000,Indian Rupees(Rs.),No,Yes,No,3,3.5,Yellow,Good,True,63
303578,Chawla's Tandoori Junction,India,New Delhi,Karkardooma,77.3031754,28.6479181,North Indian,North Indian,800,Indian Rupees(Rs.),Yes,No,No,2,3.5,Yellow,Good,True,159
18429394,Desi Villa,India,New Delhi,Karkardooma,77.304534,28.6601143,"South Indian, North Indian, Chinese",South Indian,800,Indian Rupees(Rs.),Yes,No,No,2,3.7,Yellow,Good,True,28
6705,Kanwarji's,India,New Delhi,Karkardooma,77.3051329,28.6509065,"Street Food, Mithai",Street Food,400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,40
18250020,Palomino,India,New Delhi,Karkardooma,77.3079592,28.6528252,"North Indian, Mughlai, Continental, Chinese",North Indian,1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Yellow,Good,True,213
18235498,Raasa The Luxuriate Fine Dine,India,New Delhi,Karkardooma,77.3094489,28.654069,"North Indian, Mughlai, Chinese",North Indian,1150,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Yellow,Good,True,160
300910,Shiv Tikki Wala,India,New Delhi,Karkardooma,77.3023084,28.6492275,"Street Food, North Indian",Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,True,300
18317477,The Barbeque Company,India,New Delhi,Karkardooma,77.3011095,28.6461321,"North Indian, Chinese, Continental",North Indian,1300,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,True,248
308638,The Wrap Factory,India,New Delhi,Karkardooma,77.3062599,28.6594593,Fast Food,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,109
1270,Urban Punjab,India,New Delhi,Karkardooma,77.3029072,28.6480355,"North Indian, Chinese",North Indian,750,Indian Rupees(Rs.),Yes,No,No,2,3.5,Yellow,Good,True,132
18268715,Classic,India,New Delhi,Karkardooma,77.3023672,28.6484283,"Desserts, Fast Food, Ice Cream",Desserts,250,Indian Rupees(Rs.),No,No,No,1,4.0,Green,Very Good,True,95
312518,Goosebumps,India,New Delhi,Karkardooma,77.3020809,28.6467421,"Ice Cream, Desserts",Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,1,4.0,Green,Very Good,True,292
304028,Adyar Ananda Bhavan,India,New Delhi,Karol Bagh,77.1952884,28.646476,"South Indian, North Indian, Chinese, Street Food, Fast Food",South Indian,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,True,39
7422,Amma Mess,India,New Delhi,Karol Bagh,77.1919642,28.6470539,"South Indian, North Indian",South Indian,250,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,68
306096,Amritsari Chaap Corner,India,New Delhi,Karol Bagh,77.18920413,28.65456149,North Indian,North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,True,92
7450,Aroma Spice,India,New Delhi,Karol Bagh,77.18937848,28.64779259,"North Indian, Chinese",North Indian,800,Indian Rupees(Rs.),Yes,No,No,2,3.4,Orange,Average,True,51
306106,Boheme Cafe Bar,India,New Delhi,Karol Bagh,77.1872922,28.6458903,"North Indian, Chinese, Continental, Italian",North Indian,1100,Indian Rupees(Rs.),Yes,Yes,No,3,3.2,Orange,Average,True,142
303963,Cafe Coffee Day,India,New Delhi,Karol Bagh,77.1968947,28.64590801,Cafe,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,True,21
18124379,Chinese King,India,New Delhi,Karol Bagh,77.1875617,28.6457369,"Chinese, North Indian, Mughlai",Chinese,450,Indian Rupees(Rs.),No,Yes,No,1,2.5,Orange,Average,True,71
310758,Chopsuey,India,New Delhi,Karol Bagh,77.1889094,28.6576903,"Chinese, North Indian",Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,True,71
309606,Chowringhee,India,New Delhi,Karol Bagh,77.1868879,28.6458068,"North Indian, Chinese",North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,122
2408,Crossroad Bar and Restaurant,India,New Delhi,Karol Bagh,77.1899106,28.6448625,"North Indian, Chinese, Mughlai",North Indian,700,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,True,39
309560,Domino's Pizza,India,New Delhi,Karol Bagh,77.19380312,28.65824145,"Pizza, Fast Food",Pizza,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,43
306405,Giani's,India,New Delhi,Karol Bagh,77.1892688,28.6467961,"Ice Cream, Desserts",Ice Cream,400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,True,38
5529,Giani,India,New Delhi,Karol Bagh,77.19036754,28.65432847,"Ice Cream, Desserts",Ice Cream,400,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,True,39
9459,Gulnar Bar Be Que,India,New Delhi,Karol Bagh,77.1838779,28.6455636,"North Indian, Chinese",North Indian,700,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,True,73
300359,Kwality Bengali Sweets,India,New Delhi,Karol Bagh,77.20330585,28.65947151,"Desserts, Mithai",Desserts,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,True,10
18128869,Little Chef,India,New Delhi,Karol Bagh,77.18858656,28.64356644,"North Indian, Mughlai, Chinese, Fast Food",North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,32
9011,M J Dosa Corner,India,New Delhi,Karol Bagh,77.1870226,28.6457749,South Indian,South Indian,150,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,True,36
5507,Moolchand's,India,New Delhi,Karol Bagh,77.19397243,28.65203681,"North Indian, South Indian, Chinese, Fast Food",North Indian,450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,36
303704,New Angaar Hyderabadi,India,New Delhi,Karol Bagh,77.18398858,28.64837929,Hyderabadi,Hyderabadi,750,Indian Rupees(Rs.),Yes,Yes,No,2,3.1,Orange,Average,True,134
1924,New Frontier Hotel,India,New Delhi,Karol Bagh,77.1912316,28.649189,North Indian,North Indian,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,55
300257,Oberoi Biryani,India,New Delhi,Karol Bagh,77.19076987,28.64568939,"North Indian, Mughlai",North Indian,600,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,True,90
7534,Om Ji Om,India,New Delhi,Karol Bagh,77.19484482,28.65377446,North Indian,North Indian,500,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,True,60
1925,Om Saravana Bhavan,India,New Delhi,Karol Bagh,77.1877414,28.6464708,South Indian,South Indian,400,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,47
311719,Pindi Meat,India,New Delhi,Karol Bagh,77.1962767,28.6494371,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,43
1926,Punjab Sweet Corner,India,New Delhi,Karol Bagh,77.1894036,28.6462267,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",Fast Food,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,236
306392,R1 Lounge,India,New Delhi,Karol Bagh,77.18532767,28.64555639,"North Indian, Mughlai, Chinese",North Indian,1100,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,Orange,Average,True,31
306338,R1 Take Away,India,New Delhi,Karol Bagh,77.18557075,28.64546136,"North Indian, Mughlai, Chinese",North Indian,700,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,True,38
1905,Raffles,India,New Delhi,Karol Bagh,77.1904368,28.6478036,"Fast Food, North Indian, Chinese",Fast Food,800,Indian Rupees(Rs.),Yes,No,No,2,3.1,Orange,Average,True,123
300350,Raj Sweets,India,New Delhi,Karol Bagh,77.20225945,28.65795725,Mithai,Mithai,150,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,True,9
7424,Ramas Cafe,India,New Delhi,Karol Bagh,77.1919134,28.6473123,"South Indian, Chinese, North Indian",South Indian,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,70
1906,Sandoz,India,New Delhi,Karol Bagh,77.1924134,28.6484406,"North Indian, Chinese",North Indian,550,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,114
1908,Sandoz,India,New Delhi,Karol Bagh,77.19053082,28.65404367,"North Indian, Chinese",North Indian,550,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,True,56
